index,SEND_SPG_INNB,REC_SPG_INNB,DL_GD_LCLS_NM,DL_GD_MCLS_NM,INVC_CONT
9611,5013000000000000.0,1123000000000000.0,식품,농산물,3
9612,5013000000000000.0,1153000000000000.0,식품,농산물,3
9613,5013000000000000.0,1156000000000000.0,식품,농산물,3
9614,5013000000000000.0,1156000000000000.0,식품,농산물,3
9615,5013000000000000.0,1159000000000000.0,식품,농산물,3
9616,5013000000000000.0,1162000000000000.0,식품,농산물,3
9617,5013000000000000.0,1162000000000000.0,식품,농산물,3
9618,5013000000000000.0,1168000000000000.0,식품,농산물,3
9619,5013000000000000.0,1168000000000000.0,식품,농산물,3
9620,5013000000000000.0,1171000000000000.0,식품,농산물,3
9621,5013000000000000.0,1174000000000000.0,식품,농산물,6
9622,5013000000000000.0,1174000000000000.0,식품,농산물,3
9623,5013000000000000.0,2635000000000000.0,식품,농산물,4
9624,5013000000000000.0,2647000000000000.0,식품,농산물,3
9625,5013000000000000.0,2818500000000000.0,식품,농산물,3
9626,5013000000000000.0,2826000000000000.0,식품,농산물,3
9627,5013000000000000.0,3014000000000000.0,식품,농산물,5
9628,5013000000000000.0,4128100000000000.0,식품,농산물,3
9629,5013000000000000.0,4146300000000000.0,식품,농산물,3
9630,5013000000000000.0,4146500000000000.0,식품,농산물,3
9631,5013000000000000.0,4157000000000000.0,식품,농산물,4
9632,5013000000000000.0,4159000000000000.0,식품,농산물,3
9633,5013000000000000.0,4311300000000000.0,식품,농산물,4
9634,5013000000000000.0,4115000000000000.0,식품,농산물,3
9635,5013000000000000.0,2823700000000000.0,식품,농산물,5
9636,5013000000000000.0,4163000000000000.0,식품,농산물,3
9637,5013000000000000.0,4715000000000000.0,식품,농산물,3
9638,5013000000000000.0,4117100000000000.0,식품,농산물,3
9639,5013000000000000.0,5011000000000000.0,식품,농산물,3
9640,5013000000000000.0,1120000000000000.0,식품,농산물,9
9641,5013000000000000.0,4111100000000000.0,식품,농산물,4
9642,5013000000000000.0,1129000000000000.0,식품,농산물,4
9643,5013000000000000.0,2620000000000000.0,식품,농산물,4
9644,5013000000000000.0,2638000000000000.0,식품,농산물,3
9645,5013000000000000.0,4825000000000000.0,식품,농산물,6
9646,5013000000000000.0,2641000000000000.0,식품,기타식품,15
9647,5013000000000000.0,4163000000000000.0,식품,농산물,4
9648,5013000000000000.0,4824000000000000.0,식품,농산물,3
9649,5013000000000000.0,2820000000000000.0,식품,농산물,3
9650,5013000000000000.0,1120000000000000.0,식품,농산물,4
9651,5013000000000000.0,1159000000000000.0,식품,농산물,3
9652,5013000000000000.0,1168000000000000.0,식품,농산물,4
9653,5013000000000000.0,2818500000000000.0,식품,농산물,3
9654,5013000000000000.0,3017000000000000.0,식품,농산물,8
9655,5013000000000000.0,4111300000000000.0,식품,농산물,4
9656,5013000000000000.0,4146500000000000.0,식품,농산물,3
9657,5013000000000000.0,4157000000000000.0,식품,농산물,4
9658,5013000000000000.0,4159000000000000.0,식품,농산물,3
9659,5013000000000000.0,4159000000000000.0,식품,농산물,3
9660,5013000000000000.0,4165000000000000.0,식품,농산물,3
9661,5013000000000000.0,4613000000000000.0,식품,농산물,3
9662,5013000000000000.0,4671000000000000.0,식품,농산물,4
9663,5013000000000000.0,4831000000000000.0,식품,농산물,3
9664,5013000000000000.0,2871000000000000.0,식품,농산물,3
9665,5013000000000000.0,4415000000000000.0,식품,농산물,3
9666,5013000000000000.0,4514000000000000.0,식품,농산물,3
9667,5013000000000000.0,4213000000000000.0,식품,농산물,6
9668,5013000000000000.0,2632000000000000.0,식품,농산물,4
9669,5013000000000000.0,2920000000000000.0,식품,농산물,11
9670,5013000000000000.0,1150000000000000.0,식품,농산물,4
9671,5013000000000000.0,1150000000000000.0,식품,농산물,3
9672,5013000000000000.0,4471000000000000.0,식품,농산물,3
9673,5013000000000000.0,4833000000000000.0,식품,농산물,4
9674,5013000000000000.0,1159000000000000.0,식품,농산물,3
9675,5013000000000000.0,2641000000000000.0,식품,농산물,3
9676,5013000000000000.0,1153000000000000.0,식품,농산물,12
9677,5013000000000000.0,1168000000000000.0,식품,농산물,21
9678,5013000000000000.0,1171000000000000.0,식품,농산물,5
9679,5013000000000000.0,2771000000000000.0,식품,농산물,3
9680,5013000000000000.0,4113500000000000.0,식품,농산물,3
9681,5013000000000000.0,4615000000000000.0,식품,농산물,6
9682,5013000000000000.0,4371000000000000.0,식품,농산물,6
9683,5013000000000000.0,4111700000000000.0,식품,농산물,4
9684,5013000000000000.0,4282000000000000.0,식품,농산물,6
9685,5013000000000000.0,1165000000000000.0,식품,농산물,4
9686,5013000000000000.0,3114000000000000.0,식품,농산물,3
9687,5013000000000000.0,4159000000000000.0,식품,농산물,3
9688,5013000000000000.0,4161000000000000.0,식품,농산물,3
9689,5013000000000000.0,4514000000000000.0,식품,농산물,3
9690,5013000000000000.0,1150000000000000.0,식품,농산물,3
9691,5013000000000000.0,1168000000000000.0,식품,농산물,4
9692,5013000000000000.0,2647000000000000.0,식품,농산물,4
9693,5013000000000000.0,2647000000000000.0,식품,농산물,3
9694,5013000000000000.0,3117000000000000.0,식품,농산물,3
9695,5013000000000000.0,4115000000000000.0,식품,농산물,3
9696,5013000000000000.0,4136000000000000.0,식품,농산물,3
9697,5013000000000000.0,4136000000000000.0,식품,농산물,4
9698,5013000000000000.0,4137000000000000.0,식품,농산물,3
9699,5013000000000000.0,4155000000000000.0,식품,농산물,3
9700,5013000000000000.0,1174000000000000.0,식품,농산물,3
9701,5013000000000000.0,2729000000000000.0,식품,농산물,3
9702,5013000000000000.0,4117100000000000.0,식품,농산물,3
9703,5013000000000000.0,1121500000000000.0,식품,농산물,3
9704,5013000000000000.0,1130500000000000.0,식품,농산물,8
9705,5013000000000000.0,1156000000000000.0,식품,농산물,3
9706,5013000000000000.0,4139000000000000.0,식품,농산물,5
9707,5013000000000000.0,4873000000000000.0,식품,농산물,3
9708,5013000000000000.0,4143000000000000.0,식품,농산물,4
9709,5013000000000000.0,1165000000000000.0,식품,농산물,5
9710,5013000000000000.0,2717000000000000.0,식품,농산물,3
9711,5013000000000000.0,4113500000000000.0,식품,농산물,5
9712,5013000000000000.0,4117100000000000.0,식품,농산물,4
9713,1117000000000000.0,5013000000000000.0,디지털/가전,기타디지털/가전,4
9714,1117000000000000.0,5013000000000000.0,디지털/가전,기타디지털/가전,7
9715,1129000000000000.0,5011000000000000.0,여행/문화,문화컨텐츠,3
9716,1154500000000000.0,5011000000000000.0,패션의류,상의,3
9717,1156000000000000.0,5013000000000000.0,식품,가공식품,3
9718,1156000000000000.0,5013000000000000.0,화장품/미용,스킨케어,9
9719,1162000000000000.0,5013000000000000.0,생활/건강,주방용품,4
9720,2638000000000000.0,5011000000000000.0,생활/건강,생활용품,8
9721,2641000000000000.0,5011000000000000.0,패션의류,기타패션의류,3
9722,2650000000000000.0,5011000000000000.0,식품,기타식품,4
9723,2717000000000000.0,5011000000000000.0,식품,기타식품,4
9724,2723000000000000.0,5011000000000000.0,식품,과자,3
9725,2723000000000000.0,5011000000000000.0,식품,과자,4
9726,2723000000000000.0,5011000000000000.0,식품,과자,3
9727,2723000000000000.0,5011000000000000.0,생활/건강,생활용품,4
9728,2723000000000000.0,5013000000000000.0,생활/건강,주방용품,4
9729,2823700000000000.0,5011000000000000.0,패션의류,기타패션의류,3
9730,3023000000000000.0,5011000000000000.0,생활/건강,생활용품,5
9731,3023000000000000.0,5011000000000000.0,생활/건강,생활용품,4
9732,4119900000000000.0,5013000000000000.0,패션의류,상의,3
9733,4119900000000000.0,5013000000000000.0,패션의류,상의,3
9734,4119900000000000.0,5011000000000000.0,식품,건강식품,3
9735,4119900000000000.0,5013000000000000.0,식품,건강식품,4
9736,4122000000000000.0,5011000000000000.0,식품,가공식품,3
9737,4122000000000000.0,5011000000000000.0,식품,건강식품,16
9738,4127100000000000.0,5011000000000000.0,식품,기타식품,6
9739,4128500000000000.0,5011000000000000.0,식품,음료,6
9740,4136000000000000.0,5011000000000000.0,식품,과자,4
9741,4136000000000000.0,5013000000000000.0,생활/건강,반려동물,3
9742,4136000000000000.0,5013000000000000.0,식품,과자,4
9743,4137000000000000.0,5011000000000000.0,생활/건강,생활용품,21
9744,4141000000000000.0,5011000000000000.0,화장품/미용,스킨케어,3
9745,4141000000000000.0,5013000000000000.0,생활/건강,생활용품,3
9746,4146100000000000.0,5011000000000000.0,식품,음료,5
9747,4148000000000000.0,5013000000000000.0,여행/문화,문화컨텐츠,3
9748,4148000000000000.0,5011000000000000.0,여행/문화,문화컨텐츠,5
9749,4148000000000000.0,5011000000000000.0,여행/문화,문화컨텐츠,3
9750,4148000000000000.0,5011000000000000.0,여행/문화,문화컨텐츠,3
9751,4148000000000000.0,5013000000000000.0,여행/문화,문화컨텐츠,7
9752,4148000000000000.0,5011000000000000.0,여행/문화,문화컨텐츠,3
9753,4148000000000000.0,5013000000000000.0,여행/문화,문화컨텐츠,3
9754,4148000000000000.0,5011000000000000.0,여행/문화,문화컨텐츠,6
9755,4148000000000000.0,5011000000000000.0,식품,건강식품,5
9756,4148000000000000.0,5013000000000000.0,생활/건강,음반,3
9757,4148000000000000.0,5013000000000000.0,여행/문화,문화컨텐츠,5
9758,4150000000000000.0,5011000000000000.0,식품,음료,3
9759,4150000000000000.0,5011000000000000.0,식품,건강식품,21
9760,4150000000000000.0,5011000000000000.0,생활/건강,반려동물,3
9761,4150000000000000.0,5011000000000000.0,식품,건강식품,3
9762,4155000000000000.0,5013000000000000.0,생활/건강,생활용품,4
9763,4159000000000000.0,5013000000000000.0,식품,냉동/간편조리식품,3
9764,4159000000000000.0,5011000000000000.0,생활/건강,생활용품,3
9765,4159000000000000.0,5011000000000000.0,식품,건강식품,3
9766,4159000000000000.0,5011000000000000.0,식품,음료,4
9767,4161000000000000.0,5011000000000000.0,식품,건강식품,3
9768,4165000000000000.0,5013000000000000.0,식품,수산,3
9769,4180000000000000.0,5011000000000000.0,식품,농산물,3
9770,4313000000000000.0,5013000000000000.0,생활/건강,문구/사무용품,3
9771,4420000000000000.0,5013000000000000.0,식품,음료,4
9772,4420000000000000.0,5011000000000000.0,생활/건강,주방용품,3
9773,4427000000000000.0,5011000000000000.0,생활/건강,반려동물,4
9774,4511100000000000.0,5013000000000000.0,패션의류,기타패션의류,4
9775,4617000000000000.0,5011000000000000.0,식품,농산물,6
9776,4713000000000000.0,5013000000000000.0,패션의류,기타패션의류,4
9777,4785000000000000.0,5011000000000000.0,식품,농산물,10
9778,5011000000000000.0,1123000000000000.0,식품,농산물,3
9779,5011000000000000.0,1135000000000000.0,식품,농산물,4
9780,5011000000000000.0,1141000000000000.0,식품,농산물,5
9781,5011000000000000.0,1150000000000000.0,식품,농산물,3
9782,5011000000000000.0,1156000000000000.0,식품,농산물,3
9783,5011000000000000.0,1165000000000000.0,식품,농산물,4
9784,5011000000000000.0,2635000000000000.0,식품,농산물,3
9785,5011000000000000.0,2635000000000000.0,식품,농산물,3
9786,5011000000000000.0,2641000000000000.0,식품,농산물,3
9787,5011000000000000.0,2647000000000000.0,식품,농산물,3
9788,5011000000000000.0,2771000000000000.0,식품,농산물,3
9789,5011000000000000.0,3020000000000000.0,식품,농산물,3
9790,5011000000000000.0,4111300000000000.0,식품,농산물,4
9791,5011000000000000.0,4111700000000000.0,식품,농산물,3
9792,5011000000000000.0,4113100000000000.0,식품,농산물,3
9793,5011000000000000.0,4119500000000000.0,식품,농산물,3
9794,5011000000000000.0,4119700000000000.0,식품,농산물,4
9795,5011000000000000.0,4127300000000000.0,식품,농산물,3
9796,5011000000000000.0,4128100000000000.0,식품,농산물,3
9797,5011000000000000.0,4136000000000000.0,식품,농산물,6
9798,5011000000000000.0,4136000000000000.0,식품,농산물,3
9799,5011000000000000.0,4139000000000000.0,식품,농산물,3
9800,5011000000000000.0,4139000000000000.0,식품,농산물,3
9801,5011000000000000.0,4146300000000000.0,식품,농산물,3
9802,5011000000000000.0,4146300000000000.0,식품,농산물,3
9803,5011000000000000.0,4148000000000000.0,식품,농산물,3
9804,5011000000000000.0,4161000000000000.0,식품,농산물,3
9805,5011000000000000.0,4163000000000000.0,식품,농산물,3
9806,5011000000000000.0,4163000000000000.0,식품,농산물,3
9807,5011000000000000.0,4213000000000000.0,식품,농산물,3
9808,5011000000000000.0,4311100000000000.0,식품,농산물,3
9809,5011000000000000.0,4413300000000000.0,식품,농산물,4
9810,5011000000000000.0,4418000000000000.0,식품,농산물,3
9811,5011000000000000.0,4480000000000000.0,식품,농산물,6
9812,5011000000000000.0,4615000000000000.0,식품,농산물,3
9813,5011000000000000.0,4817000000000000.0,식품,농산물,3
9814,5011000000000000.0,4111300000000000.0,식품,농산물,3
9815,5011000000000000.0,1159000000000000.0,식품,농산물,4
9816,5011000000000000.0,1165000000000000.0,식품,농산물,3
9817,5011000000000000.0,2824500000000000.0,식품,농산물,3
9818,5011000000000000.0,4111700000000000.0,식품,농산물,4
9819,5011000000000000.0,4111700000000000.0,식품,농산물,3
9820,5011000000000000.0,4117300000000000.0,식품,농산물,4
9821,5011000000000000.0,4213000000000000.0,식품,농산물,5
9822,5011000000000000.0,4215000000000000.0,식품,농산물,4
9823,5011000000000000.0,4276000000000000.0,식품,농산물,3
9824,5011000000000000.0,4315000000000000.0,식품,농산물,18
9825,5011000000000000.0,4514000000000000.0,식품,농산물,3
9826,5011000000000000.0,4672000000000000.0,식품,농산물,3
9827,5011000000000000.0,4812100000000000.0,식품,농산물,3
9828,5011000000000000.0,1111000000000000.0,식품,수산,3
9829,5011000000000000.0,1121500000000000.0,식품,농산물,8
9830,5011000000000000.0,4420000000000000.0,패션의류,기타패션의류,9
9831,5011000000000000.0,1135000000000000.0,식품,농산물,4
9832,5011000000000000.0,1162000000000000.0,식품,농산물,4
9833,5011000000000000.0,4511100000000000.0,식품,가공식품,3
9834,5011000000000000.0,4511100000000000.0,식품,농산물,4
9835,5011000000000000.0,4825000000000000.0,식품,농산물,3
9836,5011000000000000.0,2824500000000000.0,식품,냉동/간편조리식품,5
9837,5011000000000000.0,5013000000000000.0,식품,냉동/간편조리식품,6
9838,5011000000000000.0,4825000000000000.0,식품,음료,3
9839,5011000000000000.0,4272000000000000.0,식품,농산물,11
9840,5011000000000000.0,1165000000000000.0,식품,수산,3
9841,5011000000000000.0,4159000000000000.0,식품,수산,10
9842,5011000000000000.0,1144000000000000.0,식품,냉동/간편조리식품,3
9843,5011000000000000.0,1132000000000000.0,식품,농산물,3
9844,5011000000000000.0,3114000000000000.0,식품,축산,11
9845,5011000000000000.0,4682000000000000.0,식품,축산,5
9846,5011000000000000.0,4420000000000000.0,식품,농산물,4
9847,5011000000000000.0,2720000000000000.0,식품,음료,5
9848,5011000000000000.0,4155000000000000.0,식품,농산물,17
9849,5011000000000000.0,4681000000000000.0,식품,농산물,4
9850,5011000000000000.0,4717000000000000.0,식품,농산물,3
9851,5011000000000000.0,4374000000000000.0,식품,수산,10
9852,5011000000000000.0,1144000000000000.0,식품,농산물,8
9853,5011000000000000.0,5011000000000000.0,패션의류,기타패션의류,4
9854,5011000000000000.0,4121000000000000.0,식품,농산물,4
9855,5011000000000000.0,2818500000000000.0,식품,농산물,3
9856,5011000000000000.0,4684000000000000.0,식품,수산,4
9857,5011000000000000.0,1156000000000000.0,패션의류,기타패션의류,10
9858,5011000000000000.0,4159000000000000.0,식품,수산,8
9859,5011000000000000.0,1150000000000000.0,여행/문화,문화컨텐츠,6
9860,5011000000000000.0,4128700000000000.0,식품,기타식품,28
9861,5011000000000000.0,1132000000000000.0,식품,농산물,3
9862,5011000000000000.0,1168000000000000.0,식품,농산물,3
9863,5011000000000000.0,2617000000000000.0,식품,농산물,3
